currency,date,rates
HUF,2017-04-03,15.45
IDR,2017-04-03,710.9
ILS,2017-04-03,0.19365
INR,2017-04-03,3.4676
JPY,2017-04-03,5.9382
KRW,2017-04-03,59.618
MYR,2017-04-03,0.23626
NOK,2017-04-03,0.45782
NZD,2017-04-03,0.07621
PHP,2017-04-03,2.6756
PLN,2017-04-03,0.21162
RON,2017-04-03,0.22771
RUB,2017-04-03,3.0072
SEK,2017-04-03,0.47623
SGD,2017-04-03,0.074573
THB,2017-04-03,1.8348
TRY,2017-04-03,0.19436
USD,2017-04-03,0.053361
ZAR,2017-04-03,0.72331
AUD,2017-04-02,0.069847
BGN,2017-04-02,0.097702
BRL,2017-04-02,0.16885
CAD,2017-04-02,0.071261
CHF,2017-04-02,0.053432
CNY,2017-04-02,0.36788
CZK,2017-04-02,1.3503
DKK,2017-04-02,0.37156
EUR,2017-04-02,0.049955
GBP,2017-04-02,0.042738
HKD,2017-04-02,0.415
HRK,2017-04-02,0.37199
HUF,2017-04-02,15.367
IDR,2017-04-02,711.26
ILS,2017-04-02,0.19409
INR,2017-04-02,3.4667
JPY,2017-04-02,5.9721
KRW,2017-04-02,59.671
MYR,2017-04-02,0.23635
NOK,2017-04-02,0.458
NZD,2017-04-02,0.076476
PHP,2017-04-02,2.6805
PLN,2017-04-02,0.21113
RON,2017-04-02,0.22742
RUB,2017-04-02,3.0129
SEK,2017-04-02,0.47618
SGD,2017-04-02,0.074633
THB,2017-04-02,1.8345
TRY,2017-04-02,0.1943
USD,2017-04-02,0.053407
ZAR,2017-04-02,0.71136
AUD,2017-04-01,0.069847
BGN,2017-04-01,0.097702
BRL,2017-04-01,0.16885
CAD,2017-04-01,0.071261
CHF,2017-04-01,0.053432
CNY,2017-04-01,0.36788
CZK,2017-04-01,1.3503
DKK,2017-04-01,0.37156
EUR,2017-04-01,0.049955
GBP,2017-04-01,0.042738
HKD,2017-04-01,0.415
HRK,2017-04-01,0.37199
HUF,2017-04-01,15.367
IDR,2017-04-01,711.26
ILS,2017-04-01,0.19409
INR,2017-04-01,3.4667
JPY,2017-04-01,5.9721
KRW,2017-04-01,59.671
MYR,2017-04-01,0.23635
NOK,2017-04-01,0.458
NZD,2017-04-01,0.076476
PHP,2017-04-01,2.6805
PLN,2017-04-01,0.21113
RON,2017-04-01,0.22742
RUB,2017-04-01,3.0129
SEK,2017-04-01,0.47618
SGD,2017-04-01,0.074633
THB,2017-04-01,1.8345
TRY,2017-04-01,0.1943
USD,2017-04-01,0.053407
ZAR,2017-04-01,0.71136
AUD,2017-03-31,0.069847
BGN,2017-03-31,0.097702
BRL,2017-03-31,0.16885
CAD,2017-03-31,0.071261
CHF,2017-03-31,0.053432
CNY,2017-03-31,0.36788
CZK,2017-03-31,1.3503
DKK,2017-03-31,0.37156
EUR,2017-03-31,0.049955
GBP,2017-03-31,0.042738
HKD,2017-03-31,0.415
HRK,2017-03-31,0.37199
HUF,2017-03-31,15.367
IDR,2017-03-31,711.26
ILS,2017-03-31,0.19409
INR,2017-03-31,3.4667
JPY,2017-03-31,5.9721
KRW,2017-03-31,59.671
MYR,2017-03-31,0.23635
NOK,2017-03-31,0.458
NZD,2017-03-31,0.076476
PHP,2017-03-31,2.6805
PLN,2017-03-31,0.21113
RON,2017-03-31,0.22742
RUB,2017-03-31,3.0129
SEK,2017-03-31,0.47618
SGD,2017-03-31,0.074633
THB,2017-03-31,1.8345
TRY,2017-03-31,0.1943
USD,2017-03-31,0.053407
ZAR,2017-03-31,0.71136
AUD,2017-03-30,0.069512
BGN,2017-03-30,0.097192
BRL,2017-03-30,0.16675
CAD,2017-03-30,0.071162
CHF,2017-03-30,0.053163
CNY,2017-03-30,0.3676
CZK,2017-03-30,1.3428
DKK,2017-03-30,0.36966
EUR,2017-03-30,0.049694
GBP,2017-03-30,0.042827
HKD,2017-03-30,0.4147
HRK,2017-03-30,0.37012
HUF,2017-03-30,15.373
IDR,2017-03-30,710.48
ILS,2017-03-30,0.19338
INR,2017-03-30,3.4633
JPY,2017-03-30,5.933
KRW,2017-03-30,59.589
MYR,2017-03-30,0.23586
NOK,2017-03-30,0.45567
NZD,2017-03-30,0.076052
PHP,2017-03-30,2.6768
PLN,2017-03-30,0.20987
RON,2017-03-30,0.22585
RUB,2017-03-30,2.9985
SEK,2017-03-30,0.47519
SGD,2017-03-30,0.074427
THB,2017-03-30,1.8363
TRY,2017-03-30,0.1944
USD,2017-03-30,0.053357
ZAR,2017-03-30,0.68658
AUD,2017-03-29,0.069084
BGN,2017-03-29,0.096099
BRL,2017-03-29,0.16542
CAD,2017-03-29,0.070656
CHF,2017-03-29,0.052634
CNY,2017-03-29,0.36391
CZK,2017-03-29,1.3277
DKK,2017-03-29,0.36562
EUR,2017-03-29,0.049135
GBP,2017-03-29,0.042445
HKD,2017-03-29,0.41029
HRK,2017-03-29,0.36537
HUF,2017-03-29,15.213
IDR,2017-03-29,702.88
ILS,2017-03-29,0.19149
INR,2017-03-29,3.4276
JPY,2017-03-29,5.8554
KRW,2017-03-29,58.761
MYR,2017-03-29,0.23337
NOK,2017-03-29,0.45159
NZD,2017-03-29,0.07528
PHP,2017-03-29,2.6549
PLN,2017-03-29,0.20828
RON,2017-03-29,0.22387
RUB,2017-03-29,3.0083
SEK,2017-03-29,0.46927
SGD,2017-03-29,0.073732
THB,2017-03-29,1.8185
TRY,2017-03-29,0.19284
USD,2017-03-29,0.052811
ZAR,2017-03-29,0.69389
AUD,2017-03-28,0.069687
BGN,2017-03-28,0.095437
BRL,2017-03-28,0.16565
CAD,2017-03-28,0.07098
CHF,2017-03-28,0.052179
CNY,2017-03-28,0.36484
CZK,2017-03-28,1.3185
DKK,2017-03-28,0.36308
EUR,2017-03-28,0.048797
GBP,2017-03-28,0.042188
HKD,2017-03-28,0.41158
HRK,2017-03-28,0.36268
HUF,2017-03-28,15.088
IDR,2017-03-28,704.73
ILS,2017-03-28,0.19153
INR,2017-03-28,3.4472
JPY,2017-03-28,5.8479
KRW,2017-03-28,59.001
MYR,2017-03-28,0.23399
NOK,2017-03-28,0.45079
NZD,2017-03-28,0.075411
PHP,2017-03-28,2.6588
PLN,2017-03-28,0.20724
RON,2017-03-28,0.22217
RUB,2017-03-28,3.0198
SEK,2017-03-28,0.46512
SGD,2017-03-28,0.073864
THB,2017-03-28,1.8236
TRY,2017-03-28,0.19203
USD,2017-03-28,0.052989
ZAR,2017-03-28,0.6857
AUD,2017-03-27,0.069593
BGN,2017-03-27,0.095442
BRL,2017-03-27,0.16582
CAD,2017-03-27,0.070935
CHF,2017-03-27,0.052279
CNY,2017-03-27,0.36548
CZK,2017-03-27,1.3186
DKK,2017-03-27,0.36309
EUR,2017-03-27,0.0488
GBP,2017-03-27,0.042164
HKD,2017-03-27,0.41277
HRK,2017-03-27,0.36304
HUF,2017-03-27,15.138
IDR,2017-03-27,706.91
ILS,2017-03-27,0.19209
INR,2017-03-27,3.4558
JPY,2017-03-27,5.8525
KRW,2017-03-27,58.95
MYR,2017-03-27,0.23451
NOK,2017-03-27,0.44987
NZD,2017-03-27,0.075229
PHP,2017-03-27,2.6604
PLN,2017-03-27,0.20809
RON,2017-03-27,0.22199
RUB,2017-03-27,3.019
SEK,2017-03-27,0.46605
SGD,2017-03-27,0.073926
THB,2017-03-27,1.8253
TRY,2017-03-27,0.19131
USD,2017-03-27,0.053138
ZAR,2017-03-27,0.67153
AUD,2017-03-26,0.069424
BGN,2017-03-26,0.095741
BRL,2017-03-26,0.16568
CAD,2017-03-26,0.070726
CHF,2017-03-26,0.052467
CNY,2017-03-26,0.36424
CZK,2017-03-26,1.3227
DKK,2017-03-26,0.3641
EUR,2017-03-26,0.048952
GBP,2017-03-26,0.042393
HKD,2017-03-26,0.41087
HRK,2017-03-26,0.36322
HUF,2017-03-26,15.166
IDR,2017-03-26,704.87
ILS,2017-03-26,0.19261
INR,2017-03-26,3.4586
JPY,2017-03-26,5.8787
KRW,2017-03-26,59.252
MYR,2017-03-26,0.23399
NOK,2017-03-26,0.44935
NZD,2017-03-26,0.075392
PHP,2017-03-26,2.6559
PLN,2017-03-26,0.209
RON,2017-03-26,0.22287
RUB,2017-03-26,3.0197
SEK,2017-03-26,0.46687
SGD,2017-03-26,0.074045
THB,2017-03-26,1.8285
TRY,2017-03-26,0.19178
USD,2017-03-26,0.052893
ZAR,2017-03-26,0.65998
AUD,2017-03-25,0.069424
BGN,2017-03-25,0.095741
BRL,2017-03-25,0.16568
CAD,2017-03-25,0.070726
CHF,2017-03-25,0.052467
CNY,2017-03-25,0.36424
CZK,2017-03-25,1.3227
DKK,2017-03-25,0.3641
EUR,2017-03-25,0.048952
GBP,2017-03-25,0.042393
HKD,2017-03-25,0.41087
HRK,2017-03-25,0.36322
HUF,2017-03-25,15.166
IDR,2017-03-25,704.87
ILS,2017-03-25,0.19261
INR,2017-03-25,3.4586
JPY,2017-03-25,5.8787
KRW,2017-03-25,59.252
MYR,2017-03-25,0.23399
NOK,2017-03-25,0.44935
NZD,2017-03-25,0.075392
PHP,2017-03-25,2.6559
PLN,2017-03-25,0.209
RON,2017-03-25,0.22287
RUB,2017-03-25,3.0197
SEK,2017-03-25,0.46687
SGD,2017-03-25,0.074045
THB,2017-03-25,1.8285
TRY,2017-03-25,0.19178
USD,2017-03-25,0.052893
ZAR,2017-03-25,0.65998
AUD,2017-03-24,0.069424
BGN,2017-03-24,0.095741
BRL,2017-03-24,0.16568
CAD,2017-03-24,0.070726
CHF,2017-03-24,0.052467
CNY,2017-03-24,0.36424
CZK,2017-03-24,1.3227
DKK,2017-03-24,0.3641
EUR,2017-03-24,0.048952
GBP,2017-03-24,0.042393
HKD,2017-03-24,0.41087
HRK,2017-03-24,0.36322
HUF,2017-03-24,15.166
IDR,2017-03-24,704.87
ILS,2017-03-24,0.19261
INR,2017-03-24,3.4586
JPY,2017-03-24,5.8787
KRW,2017-03-24,59.252
MYR,2017-03-24,0.23399
NOK,2017-03-24,0.44935
NZD,2017-03-24,0.075392
PHP,2017-03-24,2.6559
PLN,2017-03-24,0.209
RON,2017-03-24,0.22287
RUB,2017-03-24,3.0197
SEK,2017-03-24,0.46687
SGD,2017-03-24,0.074045
THB,2017-03-24,1.8285
TRY,2017-03-24,0.19178
USD,2017-03-24,0.052893
ZAR,2017-03-24,0.65998
AUD,2017-03-23,0.068615
BGN,2017-03-23,0.09496
BRL,2017-03-23,0.16318
CAD,2017-03-23,0.069853
CHF,2017-03-23,0.051952
CNY,2017-03-23,0.36059
CZK,2017-03-23,1.312
DKK,2017-03-23,0.36102
EUR,2017-03-23,0.048553
GBP,2017-03-23,0.041888
HKD,2017-03-23,0.40678
HRK,2017-03-23,0.36016
HUF,2017-03-23,15.014
IDR,2017-03-23,697.42
ILS,2017-03-23,0.19092
INR,2017-03-23,3.4283
JPY,2017-03-23,5.7953
KRW,2017-03-23,58.623
MYR,2017-03-23,0.23194
NOK,2017-03-23,0.44415
NZD,2017-03-23,0.074301
PHP,2017-03-23,2.6369
PLN,2017-03-23,0.20725
RON,2017-03-23,0.22118
RUB,2017-03-23,3.02
SEK,2017-03-23,0.46172
SGD,2017-03-23,0.073247
THB,2017-03-23,1.812
TRY,2017-03-23,0.18954
USD,2017-03-23,0.052369
ZAR,2017-03-23,0.65513
AUD,2017-03-22,0.068081
BGN,2017-03-22,0.094529
BRL,2017-03-22,0.16184
CAD,2017-03-22,0.069879
CHF,2017-03-22,0.051783
CNY,2017-03-22,0.35975
CZK,2017-03-22,1.306
DKK,2017-03-22,0.35946
EUR,2017-03-22,0.048333
GBP,2017-03-22,0.041948
HKD,2017-03-22,0.40575
HRK,2017-03-22,0.35809
HUF,2017-03-22,14.942
IDR,2017-03-22,696.23
ILS,2017-03-22,0.19092
INR,2017-03-22,3.4171
JPY,2017-03-22,5.8033
KRW,2017-03-22,58.487
MYR,2017-03-22,0.23126
NOK,2017-03-22,0.44206
NZD,2017-03-22,0.074205
PHP,2017-03-22,2.6231
PLN,2017-03-22,0.20694
RON,2017-03-22,0.22035
RUB,2017-03-22,3.0281
SEK,2017-03-22,0.45967
SGD,2017-03-22,0.073021
THB,2017-03-22,1.8088
TRY,2017-03-22,0.18925
USD,2017-03-22,0.052233
ZAR,2017-03-22,0.65785
AUD,2017-03-21,0.068115
BGN,2017-03-21,0.095368
BRL,2017-03-21,0.16177
CAD,2017-03-21,0.069968
CHF,2017-03-21,0.052419
CNY,2017-03-21,0.36287
CZK,2017-03-21,1.3176
DKK,2017-03-21,0.36256
EUR,2017-03-21,0.048761
GBP,2017-03-21,0.042302
HKD,2017-03-21,0.40904
HRK,2017-03-21,0.36122
HUF,2017-03-21,15.033
IDR,2017-03-21,701.53
ILS,2017-03-21,0.19039
INR,2017-03-21,3.4373
JPY,2017-03-21,5.9284
KRW,2017-03-21,58.904
MYR,2017-03-21,0.2331
NOK,2017-03-21,0.44496
NZD,2017-03-21,0.074649
PHP,2017-03-21,2.6368
PLN,2017-03-21,0.20786
RON,2017-03-21,0.22258
RUB,2017-03-21,3.014
SEK,2017-03-21,0.46286
SGD,2017-03-21,0.073571
THB,2017-03-21,1.8253
TRY,2017-03-21,0.19003
USD,2017-03-21,0.052672
ZAR,2017-03-21,0.66228
AUD,2017-03-20,0.067744
BGN,2017-03-20,0.095168
BRL,2017-03-20,0.1626
CAD,2017-03-20,0.06987
CHF,2017-03-20,0.052163
CNY,2017-03-20,0.36138
CZK,2017-03-20,1.3148
DKK,2017-03-20,0.36176
EUR,2017-03-20,0.048659
GBP,2017-03-20,0.042233
HKD,2017-03-20,0.40629
HRK,2017-03-20,0.36035
HUF,2017-03-20,15.018
IDR,2017-03-20,696.56
ILS,2017-03-20,0.18999
INR,2017-03-20,3.4198
JPY,2017-03-20,5.897
KRW,2017-03-20,58.372
MYR,2017-03-20,0.23159
NOK,2017-03-20,0.44415
NZD,2017-03-20,0.074308
PHP,2017-03-20,2.6191
PLN,2017-03-20,0.20836
RON,2017-03-20,0.22191
RUB,2017-03-20,3.0099
SEK,2017-03-20,0.46264
SGD,2017-03-20,0.073135
THB,2017-03-20,1.8167
TRY,2017-03-20,0.1901
USD,2017-03-20,0.052319
ZAR,2017-03-20,0.66318
AUD,2017-03-19,0.067765
BGN,2017-03-19,0.095076
BRL,2017-03-19,0.16208
CAD,2017-03-19,0.069496
CHF,2017-03-19,0.052005
CNY,2017-03-19,0.36042
CZK,2017-03-19,1.3135
DKK,2017-03-19,0.3614
EUR,2017-03-19,0.048612
GBP,2017-03-19,0.042228
HKD,2017-03-19,0.40519
HRK,2017-03-19,0.36038
HUF,2017-03-19,14.999
IDR,2017-03-19,696.56
ILS,2017-03-19,0.18949
INR,2017-03-19,3.4151
JPY,2017-03-19,5.9059
KRW,2017-03-19,58.976
MYR,2017-03-19,0.23151
NOK,2017-03-19,0.44248
NZD,2017-03-19,0.074464
PHP,2017-03-19,2.6186
PLN,2017-03-19,0.20894
RON,2017-03-19,0.22183
RUB,2017-03-19,3.0116
SEK,2017-03-19,0.45992
SGD,2017-03-19,0.073186
THB,2017-03-19,1.819
TRY,2017-03-19,0.18908
USD,2017-03-19,0.052195
ZAR,2017-03-19,0.66599
AUD,2017-03-18,0.067765
BGN,2017-03-18,0.095076
BRL,2017-03-18,0.16208
CAD,2017-03-18,0.069496
CHF,2017-03-18,0.052005
CNY,2017-03-18,0.36042
CZK,2017-03-18,1.3135
DKK,2017-03-18,0.3614
EUR,2017-03-18,0.048612
GBP,2017-03-18,0.042228
HKD,2017-03-18,0.40519
HRK,2017-03-18,0.36038
HUF,2017-03-18,14.999
IDR,2017-03-18,696.56
ILS,2017-03-18,0.18949
INR,2017-03-18,3.4151
JPY,2017-03-18,5.9059
KRW,2017-03-18,58.976
MYR,2017-03-18,0.23151
NOK,2017-03-18,0.44248
NZD,2017-03-18,0.074464
PHP,2017-03-18,2.6186
PLN,2017-03-18,0.20894
RON,2017-03-18,0.22183
RUB,2017-03-18,3.0116
SEK,2017-03-18,0.45992
SGD,2017-03-18,0.073186
THB,2017-03-18,1.819
TRY,2017-03-18,0.18908
USD,2017-03-18,0.052195
ZAR,2017-03-18,0.66599
AUD,2017-03-17,0.067765
BGN,2017-03-17,0.095076
BRL,2017-03-17,0.16208
CAD,2017-03-17,0.069496
CHF,2017-03-17,0.052005
CNY,2017-03-17,0.36042
CZK,2017-03-17,1.3135
DKK,2017-03-17,0.3614
EUR,2017-03-17,0.048612
GBP,2017-03-17,0.042228
HKD,2017-03-17,0.40519
HRK,2017-03-17,0.36038
HUF,2017-03-17,14.999
IDR,2017-03-17,696.56
ILS,2017-03-17,0.18949
INR,2017-03-17,3.4151
JPY,2017-03-17,5.9059
KRW,2017-03-17,58.976
MYR,2017-03-17,0.23151
NOK,2017-03-17,0.44248
NZD,2017-03-17,0.074464
PHP,2017-03-17,2.6186
PLN,2017-03-17,0.20894
RON,2017-03-17,0.22183
RUB,2017-03-17,3.0116
SEK,2017-03-17,0.45992
SGD,2017-03-17,0.073186
THB,2017-03-17,1.819
TRY,2017-03-17,0.18908
USD,2017-03-17,0.052195
ZAR,2017-03-17,0.66599
AUD,2017-03-16,0.068101
BGN,2017-03-16,0.095512
BRL,2017-03-16,0.16235
CAD,2017-03-16,0.069722
CHF,2017-03-16,0.052229
CNY,2017-03-16,0.3614
CZK,2017-03-16,1.3196
DKK,2017-03-16,0.36306
EUR,2017-03-16,0.048835
GBP,2017-03-16,0.042394
HKD,2017-03-16,0.40668
HRK,2017-03-16,0.36246
HUF,2017-03-16,15.141
IDR,2017-03-16,697.56
ILS,2017-03-16,0.19006
INR,2017-03-16,3.4243
JPY,2017-03-16,5.9359
KRW,2017-03-16,59.052
MYR,2017-03-16,0.23254
NOK,2017-03-16,0.44727
NZD,2017-03-16,0.074967
PHP,2017-03-16,2.6229
PLN,2017-03-16,0.20986
RON,2017-03-16,0.22224
RUB,2017-03-16,3.0366
SEK,2017-03-16,0.46314
SGD,2017-03-16,0.073424
THB,2017-03-16,1.8331
TRY,2017-03-16,0.1906
USD,2017-03-16,0.052381
ZAR,2017-03-16,0.66548
AUD,2017-03-15,0.067266
BGN,2017-03-15,0.094024
BRL,2017-03-15,0.1613
CAD,2017-03-15,0.068703
CHF,2017-03-15,0.051512
CNY,2017-03-15,0.35305
CZK,2017-03-15,1.299
DKK,2017-03-15,0.35738
EUR,2017-03-15,0.048075
GBP,2017-03-15,0.04186
HKD,2017-03-15,0.39675
HRK,2017-03-15,0.35718
HUF,2017-03-15,14.943
IDR,2017-03-15,682.23
ILS,2017-03-15,0.18677
INR,2017-03-15,3.3531
JPY,2017-03-15,5.854
KRW,2017-03-15,58.521
MYR,2017-03-15,0.22719
NOK,2017-03-15,0.43918
NZD,2017-03-15,0.073444
PHP,2017-03-15,2.5667
PLN,2017-03-15,0.20771
RON,2017-03-15,0.21837
RUB,2017-03-15,3.0164
SEK,2017-03-15,0.45961
SGD,2017-03-15,0.072117
THB,2017-03-15,1.8005
TRY,2017-03-15,0.18988
USD,2017-03-15,0.051065
ZAR,2017-03-15,0.66655
AUD,2017-03-14,0.067506
BGN,2017-03-14,0.093817
BRL,2017-03-14,0.16113
CAD,2017-03-14,0.068777
CHF,2017-03-14,0.051451
CNY,2017-03-14,0.35262
CZK,2017-03-14,1.2962
DKK,2017-03-14,0.35659
EUR,2017-03-14,0.047969
GBP,2017-03-14,0.042003
HKD,2017-03-14,0.39621
HRK,2017-03-14,0.35621
HUF,2017-03-14,14.934
IDR,2017-03-14,681.82
ILS,2017-03-14,0.18682
INR,2017-03-14,3.3538
JPY,2017-03-14,5.8584
KRW,2017-03-14,58.642
MYR,2017-03-14,0.22691
NOK,2017-03-14,0.43896
NZD,2017-03-14,0.073819
PHP,2017-03-14,2.5654
PLN,2017-03-14,0.20732
RON,2017-03-14,0.21795
RUB,2017-03-14,3.028
SEK,2017-03-14,0.45555
SGD,2017-03-14,0.07214
THB,2017-03-14,1.8014
TRY,2017-03-14,0.1908
USD,2017-03-14,0.050995
ZAR,2017-03-14,0.67108
AUD,2017-03-13,0.06723
BGN,2017-03-13,0.0934
BRL,2017-03-13,0.1605
CAD,2017-03-13,0.068529
CHF,2017-03-13,0.051332
CNY,2017-03-13,0.35204
CZK,2017-03-13,1.2904
DKK,2017-03-13,0.35501
EUR,2017-03-13,0.047755
GBP,2017-03-13,0.04167
HKD,2017-03-13,0.39543
HRK,2017-03-13,0.35498
HUF,2017-03-13,14.92
IDR,2017-03-13,680.13
ILS,2017-03-13,0.18629
INR,2017-03-13,3.3691
JPY,2017-03-13,5.8429
KRW,2017-03-13,58.405
MYR,2017-03-13,0.2266
NOK,2017-03-13,0.436
NZD,2017-03-13,0.073472
PHP,2017-03-13,2.5636
PLN,2017-03-13,0.20714
RON,2017-03-13,0.21757
RUB,2017-03-13,3.0064
SEK,2017-03-13,0.45676
SGD,2017-03-13,0.071982
THB,2017-03-13,1.799
TRY,2017-03-13,0.19079
USD,2017-03-13,0.050922
ZAR,2017-03-13,0.66905
AUD,2017-03-12,0.067221
BGN,2017-03-12,0.093275
BRL,2017-03-12,0.16069
CAD,2017-03-12,0.068304
CHF,2017-03-12,0.051235
CNY,2017-03-12,0.34975
CZK,2017-03-12,1.2887
DKK,2017-03-12,0.3545
EUR,2017-03-12,0.047692
GBP,2017-03-12,0.041611
HKD,2017-03-12,0.39282
HRK,2017-03-12,0.35382
HUF,2017-03-12,14.893
IDR,2017-03-12,676.55
ILS,2017-03-12,0.18641
INR,2017-03-12,3.3705
JPY,2017-03-12,5.8384
KRW,2017-03-12,58.484
MYR,2017-03-12,0.22525
NOK,2017-03-12,0.43593
NZD,2017-03-12,0.073197
PHP,2017-03-12,2.5411
PLN,2017-03-12,0.20631
RON,2017-03-12,0.21695
RUB,2017-03-12,2.9901
SEK,2017-03-12,0.45678
SGD,2017-03-12,0.071733
THB,2017-03-12,1.7911
TRY,2017-03-12,0.18982
USD,2017-03-12,0.050582
ZAR,2017-03-12,0.67093
AUD,2017-03-11,0.067221
BGN,2017-03-11,0.093275
BRL,2017-03-11,0.16069
CAD,2017-03-11,0.068304
CHF,2017-03-11,0.051235
CNY,2017-03-11,0.34975
CZK,2017-03-11,1.2887
DKK,2017-03-11,0.3545
EUR,2017-03-11,0.047692
GBP,2017-03-11,0.041611
HKD,2017-03-11,0.39282
HRK,2017-03-11,0.35382
HUF,2017-03-11,14.893
IDR,2017-03-11,676.55
ILS,2017-03-11,0.18641
INR,2017-03-11,3.3705
JPY,2017-03-11,5.8384
KRW,2017-03-11,58.484
MYR,2017-03-11,0.22525
NOK,2017-03-11,0.43593
NZD,2017-03-11,0.073197
PHP,2017-03-11,2.5411
PLN,2017-03-11,0.20631
RON,2017-03-11,0.21695
RUB,2017-03-11,2.9901
SEK,2017-03-11,0.45678
SGD,2017-03-11,0.071733
THB,2017-03-11,1.7911
TRY,2017-03-11,0.18982
USD,2017-03-11,0.050582
ZAR,2017-03-11,0.67093
AUD,2017-03-10,0.067221
BGN,2017-03-10,0.093275
BRL,2017-03-10,0.16069
CAD,2017-03-10,0.068304
CHF,2017-03-10,0.051235
CNY,2017-03-10,0.34975
CZK,2017-03-10,1.2887
DKK,2017-03-10,0.3545
EUR,2017-03-10,0.047692
GBP,2017-03-10,0.041611
HKD,2017-03-10,0.39282
HRK,2017-03-10,0.35382
HUF,2017-03-10,14.893
IDR,2017-03-10,676.55
ILS,2017-03-10,0.18641
INR,2017-03-10,3.3705
JPY,2017-03-10,5.8384
KRW,2017-03-10,58.484
MYR,2017-03-10,0.22525
NOK,2017-03-10,0.43593
NZD,2017-03-10,0.073197
PHP,2017-03-10,2.5411
PLN,2017-03-10,0.20631
RON,2017-03-10,0.21695
RUB,2017-03-10,2.9901
SEK,2017-03-10,0.45678
SGD,2017-03-10,0.071733
THB,2017-03-10,1.7911
TRY,2017-03-10,0.18982
USD,2017-03-10,0.050582
ZAR,2017-03-10,0.67093
AUD,2017-03-09,0.06727
BGN,2017-03-09,0.093682
BRL,2017-03-09,0.16016
CAD,2017-03-09,0.068362
CHF,2017-03-09,0.051296
CNY,2017-03-09,0.34925
CZK,2017-03-09,1.2943
DKK,2017-03-09,0.35607
EUR,2017-03-09,0.0479
GBP,2017-03-09,0.041506
HKD,2017-03-09,0.39253
HRK,2017-03-09,0.35595
HUF,2017-03-09,14.903
IDR,2017-03-09,677.11
ILS,2017-03-09,0.18651
INR,2017-03-09,3.3721
JPY,2017-03-09,5.7935
KRW,2017-03-09,58.552
MYR,2017-03-09,0.22514
NOK,2017-03-09,0.43329
NZD,2017-03-09,0.073176
PHP,2017-03-09,2.5443
PLN,2017-03-09,0.20679
RON,2017-03-09,0.21794
RUB,2017-03-09,2.999
SEK,2017-03-09,0.45756
SGD,2017-03-09,0.071782
THB,2017-03-09,1.786
TRY,2017-03-09,0.1897
USD,2017-03-09,0.050539
ZAR,2017-03-09,0.6705
AUD,2017-03-08,0.067436
BGN,2017-03-08,0.094424
BRL,2017-03-08,0.16005
CAD,2017-03-08,0.068522
CHF,2017-03-08,0.051668
CNY,2017-03-08,0.35221
CZK,2017-03-08,1.3045
DKK,2017-03-08,0.35888
EUR,2017-03-08,0.048279
GBP,2017-03-08,0.041883
HKD,2017-03-08,0.3958
HRK,2017-03-08,0.35829
HUF,2017-03-08,15.0
IDR,2017-03-08,682.9
ILS,2017-03-08,0.1877
INR,2017-03-08,3.4035
JPY,2017-03-08,5.8248
KRW,2017-03-08,58.726
MYR,2017-03-08,0.22731
NOK,2017-03-08,0.43216
NZD,2017-03-08,0.073476
PHP,2017-03-08,2.5683
PLN,2017-03-08,0.20823
RON,2017-03-08,0.21968
RUB,2017-03-08,2.9816
SEK,2017-03-08,0.45973
SGD,2017-03-08,0.072162
THB,2017-03-08,1.7977
TRY,2017-03-08,0.19038
USD,2017-03-08,0.050963
ZAR,2017-03-08,0.66581
AUD,2017-03-07,0.067533
BGN,2017-03-07,0.094886
BRL,2017-03-07,0.15997
CAD,2017-03-07,0.068848
CHF,2017-03-07,0.052057
CNY,2017-03-07,0.35405
CZK,2017-03-07,1.3109
DKK,2017-03-07,0.36066
EUR,2017-03-07,0.048515
GBP,2017-03-07,0.042068
HKD,2017-03-07,0.39841
HRK,2017-03-07,0.35945
HUF,2017-03-07,15.016
IDR,2017-03-07,684.84
ILS,2017-03-07,0.18865
INR,2017-03-07,3.4189
JPY,2017-03-07,5.8514
KRW,2017-03-07,58.98
MYR,2017-03-07,0.22821
NOK,2017-03-07,0.43394
NZD,2017-03-07,0.073515
PHP,2017-03-07,2.5828
PLN,2017-03-07,0.20898
RON,2017-03-07,0.22018
RUB,2017-03-07,2.9767
SEK,2017-03-07,0.46195
SGD,2017-03-07,0.072385
THB,2017-03-07,1.8005
TRY,2017-03-07,0.1887
USD,2017-03-07,0.05131
ZAR,2017-03-07,0.66486
AUD,2017-03-06,0.067374
BGN,2017-03-06,0.094547
BRL,2017-03-06,0.15903
CAD,2017-03-06,0.068563
CHF,2017-03-06,0.051697
CNY,2017-03-06,0.35314
CZK,2017-03-06,1.3062
DKK,2017-03-06,0.35936
EUR,2017-03-06,0.048342
GBP,2017-03-06,0.041719
HKD,2017-03-06,0.39754
HRK,2017-03-06,0.35816
HUF,2017-03-06,14.964
IDR,2017-03-06,683.46
ILS,2017-03-06,0.18829
INR,2017-03-06,3.4127
JPY,2017-03-06,5.8276
KRW,2017-03-06,59.112
MYR,2017-03-06,0.22775
NOK,2017-03-06,0.4335
NZD,2017-03-06,0.072895
PHP,2017-03-06,2.5743
PLN,2017-03-06,0.20831
RON,2017-03-06,0.21894
RUB,2017-03-06,2.9759
SEK,2017-03-06,0.46087
SGD,2017-03-06,0.072203
THB,2017-03-06,1.7937
TRY,2017-03-06,0.19012
USD,2017-03-06,0.051204
ZAR,2017-03-06,0.66538
